    0.14076E+04    0.10176E-06
    0.14361E+04    0.95663E-07
    0.14651E+04    0.89918E-07
    0.14947E+04    0.84500E-07
    0.15249E+04    0.79389E-07
    0.15557E+04    0.74569E-07
    0.15871E+04    0.70027E-07
    0.16192E+04    0.65748E-07
    0.16519E+04    0.61721E-07
    0.16852E+04    0.57934E-07
    0.17193E+04    0.54374E-07
    0.17540E+04    0.51029E-07
    0.17894E+04    0.47888E-07
    0.18256E+04    0.44941E-07
    0.18625E+04    0.42176E-07
    0.19001E+04    0.39584E-07
    0.19385E+04    0.37157E-07
    0.19776E+04    0.34887E-07
    0.20176E+04    0.32764E-07
    0.20583E+04    0.30782E-07
    0.20999E+04    0.28932E-07
    0.21424E+04    0.27206E-07
    0.21856E+04    0.25598E-07
    0.22298E+04    0.24101E-07
    0.22748E+04    0.22707E-07
    0.23208E+04    0.21408E-07
    0.23677E+04    0.20195E-07
    0.24155E+04    0.19058E-07
    0.24643E+04    0.17990E-07
    0.25141E+04    0.16984E-07
    0.25649E+04    0.16034E-07
    0.26167E+04    0.15134E-07
    0.26695E+04    0.14281E-07
    0.27235E+04    0.13469E-07
    0.27785E+04    0.12696E-07
    0.28346E+04    0.11960E-07
    0.28919E+04    0.11261E-07
    0.29503E+04    0.10600E-07
    0.30099E+04    0.99744E-08
    0.30707E+04    0.93852E-08
    0.31327E+04    0.88313E-08
    0.31960E+04    0.83115E-08
    0.32606E+04    0.78248E-08
    0.33264E+04    0.73699E-08
    0.33936E+04    0.69455E-08
    0.34622E+04    0.65496E-08
    0.35321E+04    0.61794E-08
    0.36035E+04    0.58326E-08
    0.36763E+04    0.55068E-08
    0.37506E+04    0.52001E-08
    0.38263E+04    0.49109E-08
    0.39036E+04    0.46375E-08
    0.39825E+04    0.43787E-08
    0.40629E+04    0.41332E-08
    0.41450E+04    0.39000E-08
    0.42287E+04    0.36785E-08
    0.43142E+04    0.34684E-08
    0.44013E+04    0.32694E-08
    0.44902E+04    0.30812E-08
    0.45809E+04    0.29035E-08
    0.46735E+04    0.27360E-08
    0.47679E+04    0.25782E-08
    0.48642E+04    0.24297E-08
    0.49625E+04    0.22903E-08
    0.50627E+04    0.21594E-08
    0.51650E+04    0.20366E-08
    0.52693E+04    0.19212E-08
    0.53758E+04    0.18128E-08
    0.54844E+04    0.17108E-08
    0.55952E+04    0.16148E-08
    0.57082E+04    0.15243E-08
    0.58235E+04    0.14390E-08
    0.59412E+04    0.13585E-08
    0.60612E+04    0.12825E-08
    0.61836E+04    0.12107E-08
    0.63085E+04    0.11429E-08
    0.64360E+04    0.10788E-08
    0.65660E+04    0.10183E-08
    0.66986E+04    0.96112E-09
    0.68340E+04    0.90715E-09
    0.69720E+04    0.85620E-09
    0.71129E+04    0.80811E-09
    0.72566E+04    0.76273E-09
    0.74031E+04    0.71991E-09
    0.75527E+04    0.67952E-09
    0.77053E+04    0.64141E-09
    0.78609E+04    0.60547E-09
    0.80197E+04    0.57156E-09
    0.81817E+04    0.53956E-09
    0.83470E+04    0.50937E-09
    0.85156E+04    0.48089E-09
    0.86877E+04    0.45401E-09
    0.88632E+04    0.42865E-09
    0.90422E+04    0.40472E-09
    0.92249E+04    0.38213E-09
    0.94112E+04    0.36082E-09
    0.96013E+04    0.34070E-09
    0.97953E+04    0.32170E-09
    0.99932E+04    0.30377E-09
    0.10195E+05    0.28684E-09
    0.10401E+05    0.27086E-09
    0.10611E+05    0.25577E-09
    0.10825E+05    0.24151E-09
    0.11044E+05    0.22805E-09
    0.11267E+05    0.21534E-09
    0.11495E+05    0.20333E-09
    0.11727E+05    0.19199E-09
    0.11964E+05    0.18127E-09
    0.12206E+05    0.17115E-09
    0.12452E+05    0.16158E-09
    0.12704E+05    0.15255E-09
    0.12960E+05    0.14401E-09
    0.13222E+05    0.13595E-09
    0.13489E+05    0.12833E-09
    0.13762E+05    0.12113E-09
    0.14040E+05    0.11433E-09
    0.14324E+05    0.10790E-09
    0.14613E+05    0.10184E-09
    0.14908E+05    0.96113E-10
    0.15209E+05    0.90711E-10
    0.15516E+05    0.85614E-10
    0.15830E+05    0.80807E-10
    0.16150E+05    0.76274E-10
    0.16476E+05    0.72000E-10
    0.16809E+05    0.67971E-10
    0.17148E+05    0.64174E-10
    0.17495E+05    0.60592E-10
    0.17848E+05    0.57213E-10
    0.18209E+05    0.54024E-10
    0.18577E+05    0.51013E-10
    0.18952E+05    0.48169E-10
    0.19335E+05    0.45482E-10
    0.19725E+05    0.42943E-10
    0.20124E+05    0.40542E-10
    0.20530E+05    0.38272E-10
    0.20945E+05    0.36125E-10
    0.21368E+05    0.34096E-10
    0.21800E+05    0.32178E-10
    0.22240E+05    0.30367E-10
    0.22690E+05    0.28657E-10
    0.23148E+05    0.27042E-10
    0.23615E+05    0.25518E-10
    0.24093E+05    0.24080E-10
    0.24579E+05    0.22724E-10
    0.25076E+05    0.21446E-10
    0.25582E+05    0.20240E-10
    0.26099E+05    0.19103E-10
    0.26626E+05    0.18030E-10
    0.27164E+05    0.17018E-10
    0.27713E+05    0.16064E-10
    0.28273E+05    0.15163E-10
    0.28844E+05    0.14313E-10
    0.29427E+05    0.13511E-10
    0.30021E+05    0.12753E-10
    0.30628E+05    0.12039E-10
    0.31246E+05    0.11364E-10
    0.31878E+05    0.10726E-10
    0.32522E+05    0.10125E-10
    0.33179E+05    0.95571E-11
    0.33849E+05    0.90210E-11
    0.34533E+05    0.85150E-11
    0.35230E+05    0.80374E-11
    0.35942E+05    0.75865E-11
    0.36668E+05    0.71609E-11
